Nomber,Name,Weight,Volume,Brand,Price,Min
64101J9000,"PANEL ASSY, MOUNTING RADIATOR",6.655,30.0,hyundai / kia,13442.17,1
64118F2000,"BRACKET, PLASTIC",0.307,0.837,hyundai / kia,344.27,1
645013L100,"COVER ASSY, FENDER SPLASH SHIELD",7.7,50.0,hyundai / kia,4884.99,1
65523D2000,"BODY PART, FLOOR",3.74,10.0,hyundai / kia,8778.83,1
66310F2500,"FENDER COVER, MOLDING",4.224,45.0,hyundai / kia,12919.48,1
663111R350,"FENDER COVER, MOLDING",1.914,45.0,hyundai / kia,8789.05,1
66320F2000,"FENDER COVER, MOLDING",4.257,45.0,hyundai / kia,14465.54,1
663213W000,"FENDER COVER, MOLDING",2.915,45.0,hyundai / kia,9927.97,1
663214H401,"FENDER COVER, MOLDING",4.95,45.0,hyundai / kia,9903.6,1
664000X020,HOOD,14.3,40.0,hyundai / kia,8213.7,1
66400B8000,HOOD,24.618,40.0,hyundai / kia,29107.15,1
66400F2000,HOOD,22.22,40.0,hyundai / kia,33335.05,1
66400M6000,HOOD,25.432,40.0,hyundai / kia,35648.24,1
69513G2000,"COVER ASSY, PLASTIC",0.223,1.015,hyundai / kia,897.61,1
711124E550,"BODY PANEL, SIDE",14.487,100.0,hyundai / kia,4205.1,1
7612129510,DOOR ASSY,8.624,50.0,hyundai / kia,4122.57,1
77003D9000,DOOR ASSY,17.38,50.0,hyundai / kia,18661.21,1
77004D9000,DOOR ASSY,17.567,50.0,hyundai / kia,18661.21,1
7714055008,"DOOR ASSY, LUGGAGE COMPARTMENT",11.0,50.0,hyundai / kia,13671.68,1
811802B000,"BRACKET, PLASTIC",0.035,0.096,hyundai / kia,311.26,1
812601R000,"SWITCH ASSY, LUGGAGE COMPARTMENT ",0.033,0.09,hyundai / kia,877.18,1
812601W220,"SWITCH ASSY, LUGGAGE COMPARTMENT ",0.032,0.087,hyundai / kia,961.28,1
8127939000,"CLIP, PLASTIC",0.001,0.003,hyundai / kia,9.43,1
813353B000NF,"PLUG, PLASTIC",0.007,0.018,hyundai / kia,28.3,1
813648D100,"PLUG, BODY PANEL",0.007,0.018,hyundai / kia,53.45,1
816162S000,"GLASS ASSY, SUNROOF",14.267,30.0,hyundai / kia,14542.57,1
816163S000,"GLASS ASSY, REAR ",10.45,40.0,hyundai / kia,14507.2,1
816303V000,"GLASS ASSY, SUNROOF",13.2,30.0,hyundai / kia,23945.49,1
816483S000,"BRACKET, PLASTIC",0.028,0.075,hyundai / kia,2070.32,1
817401G200XI,"HEADLINING ASSY, INTERIOR",0.15,20.0,hyundai / kia,286.89,1
817903E000,"PLUG, PLASTIC",0.053,0.144,hyundai / kia,286.89,1
821101G001,GASKET RUBBER SEAL,1.11,3.027,hyundai / kia,1919.41,1
821101M000,GASKET RUBBER SEAL,0.87,2.373,hyundai / kia,1794.44,1
821104D001,GASKET RUBBER SEAL,0.396,1.08,hyundai / kia,3349.15,1
821201E000QS,GASKET RUBBER SEAL,1.1,3.0,hyundai / kia,1952.42,1
821201M000,GASKET RUBBER SEAL,0.592,1.614,hyundai / kia,1794.44,1
821202E000DD,GASKET RUBBER SEAL,1.21,3.3,hyundai / kia,2205.52,1
821202F000NM,GASKET RUBBER SEAL,0.975,2.658,hyundai / kia,1198.65,1
821302D000,GASKET RUBBER SEAL,0.439,1.197,hyundai / kia,1680.47,1
822201C001,"WEATHERSTRIP, DOOR GLASS",0.154,0.42,hyundai / kia,450.38,1
8230107230EQ,"BOARD DOOR, PANEL TRIM",4.895,22.25,hyundai / kia,11190.28,1
8235426000,"REGISTER ASSY, INSTRUMENT PANEL",0.217,0.985,hyundai / kia,635.09,1
825302F000,GASKET RUBBER SEAL,0.453,1.236,hyundai / kia,1928.06,1
825302G000,"WEATHERSTRIP, DOOR GLASS",0.439,1.197,hyundai / kia,1725.27,1
825402B000,GASKET RUBBER SEAL,0.974,2.655,hyundai / kia,818.23,1
825402F000,GASKET RUBBER SEAL,0.039,0.105,hyundai / kia,1928.06,1
826523K030,"COVER ASSY, PLASTIC",0.018,0.08,hyundai / kia,329.33,1
826523V000RER,"PLUG, PLASTIC",0.012,0.033,hyundai / kia,485.75,1
831103K000HZ,GASKET RUBBER SEAL,0.722,1.968,hyundai / kia,2299.05,1
831202S000,GASKET RUBBER SEAL,1.02,2.781,hyundai / kia,2442.89,1
832803W010,"MOULDING ASSY, PLASTIC",0.138,0.625,hyundai / kia,2536.42,1
84225J3000,"COVER ASSY, ENGINE SPLASH SHIELD",1.309,15.0,hyundai / kia,3853.76,1
846203XAA0RY,"GLOVE BOX, ASSY",0.352,3.0,hyundai / kia,1361.35,1
84670A6200RY,"REGISTER ASSY, INSTRUMENT PANEL",0.692,3.145,hyundai / kia,1575.93,1
846803XAA04X,"MOULDING ASSY, PLASTIC",0.338,1.535,hyundai / kia,1135.77,1
847502P100VA,"MOULDING ASSY, PLASTIC",0.535,2.43,hyundai / kia,896.83,1
848303L000K7,"PANEL ASSY, INTERIOR",0.282,5.0,hyundai / kia,845.74,1
8510122250,INNER MIRROR ASSY,0.375,1.023,hyundai / kia,1265.46,1
851013X100,INNER MIRROR ASSY,0.517,1.41,hyundai / kia,1479.25,1
853252F400,"CLIP, PLASTIC",0.002,0.006,hyundai / kia,9.43,1
8532643300I,"CLIP, PLASTIC",0.002,0.006,hyundai / kia,7.07,1
85730L2000WK,"COVER ASSY, ENGINE SPLASH SHIELD",1.408,15.0,hyundai / kia,5847.05,1
858904D500QW,"PANEL ASSY, LUGGAGE COMPARTMENT",0.8,20.0,hyundai / kia,1457.24,1
861101F011,"GLASS ASSY, WINDSHIELD ",15.125,40.0,hyundai / kia,14490.7,1
861101V910,"GLASS ASSY, WINDSHIELD ",14.564,40.0,hyundai / kia,4238.11,1
861101W090,"GLASS ASSY, WINDSHIELD ",13.2,40.0,hyundai / kia,22089.74,1
861501R000,"PANEL ASSY, BODY",3.465,12.6,hyundai / kia,3316.13,1
863001E000,"EMBLEM NAME PLATE, PLASTIC",0.013,0.036,hyundai / kia,348.2,1
863002B100,"EMBLEM NAME PLATE, PLASTIC",0.029,0.078,hyundai / kia,565.92,1
863101G100,"EMBLEM NAME PLATE, PLASTIC",0.03,0.081,hyundai / kia,481.82,1
863102B500,"EMBLEM NAME PLATE, PLASTIC",0.015,0.042,hyundai / kia,569.85,1
86310G8100,"EMBLEM NAME PLATE, PLASTIC",0.309,0.843,hyundai / kia,3406.52,1
863112C010,"EMBLEM NAME PLATE, PLASTIC",0.004,0.012,hyundai / kia,171.35,1
863203X000,"EMBLEM NAME PLATE, PLASTIC",0.026,0.072,hyundai / kia,389.07,1
863213K000,"EMBLEM NAME PLATE, PLASTIC",0.01,0.027,hyundai / kia,514.04,1
863271R000,"EMBLEM NAME PLATE, PLASTIC",0.006,0.015,hyundai / kia,255.45,1
863322B510,"EMBLEM NAME PLATE, PLASTIC",0.012,0.033,hyundai / kia,433.87,1
863413D000,"EMBLEM NAME PLATE, PLASTIC",0.013,0.036,hyundai / kia,514.04,1
863503W030,"GRILLE ASSY, RADIATOR",1.689,10.0,hyundai / kia,9466.58,1
86350M6000,"GRILLE ASSY, RADIATOR",3.113,10.0,hyundai / kia,5061.05,1
863513M000,"GRILLE ASSY, RADIATOR",0.99,10.0,hyundai / kia,9438.29,1
86351L2310,"GRILLE ASSY, RADIATOR",1.166,10.0,hyundai / kia,6831.91,1
86510K0000,BUMBER COVER ASSY ,3.212,25.0,hyundai / kia,11810.44,1
865111J500,BUMBER COVER ASSY ,4.235,25.0,hyundai / kia,7893.01,1
865114F510,BUMBER COVER ASSY ,3.795,25.0,hyundai / kia,5982.25,1
86511A7000,BUMBER COVER ASSY ,4.719,25.0,hyundai / kia,12509.19,1
86511F1500,BUMBER COVER ASSY ,3.96,25.0,hyundai / kia,13899.62,1
865124H000,BUMBER COVER ASSY ,3.85,25.0,hyundai / kia,12037.59,1
86512S1000,BUMBER COVER ASSY ,2.64,25.0,hyundai / kia,6321.8,1
865131W200,"BRACKET, PLASTIC",0.065,0.177,hyundai / kia,292.39,1
86513A5000,"BRACKET, PLASTIC",0.055,0.15,hyundai / kia,219.29,1
865142V000,"BRACKET, PLASTIC",0.033,0.09,hyundai / kia,243.66,1
865143U000,"BRACKET, PLASTIC",0.131,0.357,hyundai / kia,389.07,1
865172S000,"PLUG, PLASTIC",0.004,0.012,hyundai / kia,175.28,1
865173L700,"MOULDING ASSY, BUMPER COVER",0.156,25.0,hyundai / kia,576.92,1
865173V000,"PLUG, PLASTIC",0.033,0.09,hyundai / kia,183.92,1
865183L700,"MOULDING ASSY, BUMPER COVER",0.154,25.0,hyundai / kia,576.92,1
86520A5025,"ABSORBER ASSY, BUMPER ENERGY",0.286,1.5,hyundai / kia,1608.16,1
86521F1100,"MOULDING ASSY, BUMPER COVER",0.477,25.0,hyundai / kia,5002.1,1
865231C300,"BUMPER, SUPPORT MOUNT  ",0.693,5.0,hyundai / kia,682.25,1
86552B2000,"BRACKET, PLASTIC",0.122,0.333,hyundai / kia,376.49,1
865601A000,"GRILLE ASSY, RADIATOR",0.741,10.0,hyundai / kia,1685.97,1
865622P500,"MOULDING ASSY, BUMPER COVER",0.729,25.0,hyundai / kia,897.61,1
86563A2600,"MOULDING ASSY, OUTSIDE",0.469,2.13,hyundai / kia,2566.29,1
86564A2610,"MOULDING ASSY, OUTSIDE",0.288,1.31,hyundai / kia,1901.33,1
86574D4000,"RESONATOR ASSY, AIR INTAKE",0.209,0.95,hyundai / kia,846.52,1
865772W000,"BRACKET, PLASTIC",0.019,0.051,hyundai / kia,200.43,1
865831R000,"BRACKET, PLASTIC",0.064,0.174,hyundai / kia,139.91,1
865883X700,"PLUG, PLASTIC",0.006,0.015,hyundai / kia,113.97,1
86590280004X,"CLIP, PLASTIC",0.002,0.006,hyundai / kia,29.87,1
865903S000,"CLIP, PLASTIC",0.002,0.006,hyundai / kia,22.79,1
86591F2000,"BUMPER, SUPPORT MOUNT  ",0.385,5.0,hyundai / kia,474.74,1
865921C300,"BRACKET, PLASTIC",0.04,0.108,hyundai / kia,127.33,1
86595F1510,"MOULDING ASSY, PLASTIC",0.165,0.75,hyundai / kia,2947.5,1
86596F1510,"MOULDING ASSY, OUTSIDE",0.198,0.9,hyundai / kia,2813.88,1
86610H6510,BUMBER COVER ASSY ,4.51,25.0,hyundai / kia,10673.09,1
86610L1010,BUMBER COVER ASSY ,4.334,25.0,hyundai / kia,7248.49,1
866111J500,BUMBER COVER ASSY ,4.763,25.0,hyundai / kia,8538.32,1
86611A7000,BUMBER COVER ASSY ,4.4,25.0,hyundai / kia,14176.3,1
86611A7810,BUMBER COVER ASSY ,3.568,25.0,hyundai / kia,13572.65,1
86612M6010,"MOULDING ASSY, BUMPER COVER",5.467,25.0,hyundai / kia,5154.59,1
86613D2000,"BRACKET, PLASTIC",0.968,2.64,hyundai / kia,1300.04,1
866173M000,"PLUG, PLASTIC",0.009,0.024,hyundai / kia,146.98,1
866208A105,"MOULDING ASSY, PLASTIC",1.43,6.5,hyundai / kia,4263.26,1
86650K0010,BUMBER COVER ASSY ,2.695,25.0,hyundai / kia,7315.3,1
86650S8000,BUMBER COVER ASSY ,2.904,25.0,hyundai / kia,28791.97,1
866652W510,"MOULDING ASSY, BUMPER COVER",2.09,7.0,hyundai / kia,2523.85,1
86692D3000,INSULATOR ASSY,0.295,1.34,hyundai / kia,381.21,1
868103J000,"COVER ASSY, FENDER SPLASH SHIELD",1.1,10.0,hyundai / kia,1976.79,1
8681117000,"COVER ASSY, FENDER SPLASH SHIELD",0.627,10.0,hyundai / kia,1043.02,1
868112S700,"COVER ASSY, FENDER SPLASH SHIELD",1.051,10.0,hyundai / kia,1321.27,1
868113X700,"COVER ASSY, FENDER SPLASH SHIELD",0.858,10.0,hyundai / kia,998.22,1
868114Y000,"COVER ASSY, FENDER SPLASH SHIELD",0.55,10.0,hyundai / kia,1043.81,1
86811D7000,"COVER ASSY, FENDER SPLASH SHIELD",1.419,10.0,hyundai / kia,6387.82,1
86811F2001,"COVER ASSY, ENGINE SPLASH SHIELD",1.012,15.0,hyundai / kia,1083.89,1
868121R000,"COVER ASSY, FENDER SPLASH SHIELD",0.616,10.0,hyundai / kia,801.72,1
868123D000,"COVER ASSY, FENDER SPLASH SHIELD",0.781,10.0,hyundai / kia,1605.01,1
868123K500,"COVER ASSY, FENDER SPLASH SHIELD",0.859,10.0,hyundai / kia,1537.42,1
868123L000,"COVER ASSY, FENDER SPLASH SHIELD",1.001,10.0,hyundai / kia,1352.71,1
868123U010,"COVER ASSY, FENDER SPLASH SHIELD",0.737,10.0,hyundai / kia,2273.9,1
868124Y000,"COVER ASSY, FENDER SPLASH SHIELD",0.66,10.0,hyundai / kia,948.7,1
86812C1000,"COVER ASSY, FENDER SPLASH SHIELD",0.979,10.0,hyundai / kia,2806.02,1
86812L1000,"COVER ASSY, FENDER SPLASH SHIELD",1.364,10.0,hyundai / kia,2479.04,1
868202B200,"COVER ASSY, FENDER SPLASH SHIELD",3.113,10.0,hyundai / kia,2181.15,1
868213X700,"COVER ASSY, FENDER SPLASH SHIELD",0.484,10.0,hyundai / kia,1371.57,1
868233Z000,"COVER ASSY, FENDER SPLASH SHIELD",0.605,10.0,hyundai / kia,204.36,1
868243Z000,"COVER ASSY, FENDER SPLASH SHIELD",0.528,10.0,hyundai / kia,209.08,1
868402B200,"COVER ASSY, FENDER SPLASH SHIELD",1.001,10.0,hyundai / kia,1982.29,1
8684205500,"CLIP, PLASTIC",0.152,0.414,hyundai / kia,117.11,1
871102T000,"GLASS ASSY, REAR ",11.0,40.0,hyundai / kia,6892.43,1
87110H8030,"GLASS ASSY, WINDSHIELD ",5.302,40.0,hyundai / kia,9406.85,1
872331R000,"CLIP, PLASTIC",0.003,0.009,hyundai / kia,12.58,1
872522B500FBM,"MOULDING ASSY, OUTSIDE",0.178,0.81,hyundai / kia,515.62,1
872523J001,"MOULDING ASSY, PLASTIC",0.282,1.28,hyundai / kia,1709.55,1
872612S000,"MOULDING ASSY, PLASTIC",0.158,0.72,hyundai / kia,877.18,1
87293D9000,"PLUG, PLASTIC",0.009,0.024,hyundai / kia,110.83,1
873214H000,GASKET RUBBER SEAL,1.758,4.794,hyundai / kia,2700.7,1
876103A100EB,"PLUG, PLASTIC",0.05,0.135,hyundai / kia,62.88,1
876103A100YK,"BRACKET, PLASTIC",0.052,0.141,hyundai / kia,63.67,1
87616G2100,"COVER ASSY, OUTER MIRROR",0.163,0.74,hyundai / kia,630.37,1
87703H1000,"CLIP, PLASTIC",0.002,0.006,hyundai / kia,12.58,1
877053F000,"CLIP, PLASTIC",0.002,0.006,hyundai / kia,73.1,1
8771134510NWBR,"MOULDING ASSY, PLASTIC",0.054,0.245,hyundai / kia,148.55,1
87711S1AA0CA,FENDER FLARE,1.738,10.0,hyundai / kia,12774.86,1
877222W000CA,"MOULDING ASSY, PLASTIC",1.969,8.95,hyundai / kia,3526.0,1
877513U000,"MOULDING ASSY, PLASTIC",2.12,9.635,hyundai / kia,7999.12,1
87751D4010,STEP BAR ASSY,5.819,20.0,hyundai / kia,7376.61,1
87751F1100,"MOULDING ASSY, OUTSIDE",2.86,13.0,hyundai / kia,8759.97,1
87752G6300,"MOULDING ASSY, PLASTIC",1.958,8.9,hyundai / kia,14575.58,1
87756D3000,"CLIP, PLASTIC",0.003,0.009,hyundai / kia,14.15,1
877624A300YKBR,"MOULDING ASSY, PLASTIC",1.988,9.035,hyundai / kia,1422.66,1
877742C700,"MOULDING ASSY, PLASTIC",0.167,0.76,hyundai / kia,1764.57,1
921012G020,HEADLAMP ASSY,3.927,15.0,hyundai / kia,19980.12,1
92101D3100,HEADLAMP ASSY,7.153,15.0,hyundai / kia,23403.15,1
92101S1100,HEADLAMP ASSY,3.63,15.0,hyundai / kia,36781.66,1
9211025020,HEADLAMP ASSY,2.541,15.0,hyundai / kia,4308.07,1
921261W000,"COVER ASSY, PLASTIC",0.061,0.275,hyundai / kia,105.32,1
921312S500,"BRACKET, PLASTIC",0.028,0.075,hyundai / kia,121.83,1
92201FD000,HEADLAMP ASSY,0.44,15.0,hyundai / kia,2655.89,1
92280L1000,HEADLAMP ASSY,1.419,15.0,hyundai / kia,21479.02,1
924012B020,"LAMP ASSY, REAR",1.846,5.0,hyundai / kia,5231.62,1
924012W035,HEADLAMP ASSY,1.58,15.0,hyundai / kia,8538.32,1
92401F2000,"LAMP ASSY, REAR",2.769,5.0,hyundai / kia,7022.12,1
92401S8100,"LAMP ASSY, REAR",3.927,5.0,hyundai / kia,28226.83,1
924021E000,"LAMP ASSY, REAR",1.322,5.0,hyundai / kia,3759.44,1
924022B000,HEADLAMP ASSY,1.76,15.0,hyundai / kia,4609.1,1
924022B020,"LAMP ASSY, REAR",1.86,5.0,hyundai / kia,5231.62,1
924022W030,"LAMP ASSY, REAR",2.019,5.0,hyundai / kia,8127.24,1
924024F010,"LAMP ASSY, REAR",1.438,5.0,hyundai / kia,4856.69,1
924052P600,"LAMP ASSY, REAR",2.146,5.0,hyundai / kia,12605.08,1
924121R030,"LAMP ASSY, REAR",3.207,5.0,hyundai / kia,4890.49,1
928001E000OR,"LAMP ASSY, ROOM",0.186,0.507,hyundai / kia,797.79,1
9280023001AR,"LAMP ASSY, ROOM",0.259,0.705,hyundai / kia,669.67,1
928502H0008M,"LAMP ASSY, ROOM",0.184,0.501,hyundai / kia,1208.87,1
928502S000OM,"LAMP ASSY, ROOM",0.165,0.45,hyundai / kia,1171.14,1
931103K300,SWITCH ASSY,0.074,0.335,hyundai / kia,888.18,1
9317086101,"SENSOR ASSY, TRASMISSION SPEED",0.111,0.303,hyundai / kia,1279.61,1
934101G000,SWITCH ASSY,0.257,1.17,hyundai / kia,1150.7,1
934802E100,"SENSOR ASSY, THROTTLE POSITION",0.073,0.198,hyundai / kia,2280.97,1
934901G210,"CABLE ASSY, SPIRAL",0.265,0.723,hyundai / kia,5031.97,1
934902M550,"CABLE ASSY, SPIRAL",0.209,0.57,hyundai / kia,5843.12,1
934903M500,"CABLE ASSY, SPIRAL",0.185,0.504,hyundai / kia,5219.83,1
934903S110,"CABLE ASSY, SPIRAL",0.25,0.681,hyundai / kia,1874.61,1
93490A4010,"CABLE ASSY, SPIRAL",0.229,0.624,hyundai / kia,4028.25,1
935801E000,SWITCH ASSY,0.043,0.195,hyundai / kia,554.92,1
935812S000,SWITCH ASSY,0.042,0.19,hyundai / kia,1168.0,1
935813W000,SWITCH ASSY,0.028,0.125,hyundai / kia,766.35,1
937702E100CA,SWITCH ASSY,0.033,0.15,hyundai / kia,645.31,1
938108A101,SWITCH ASSY,0.055,0.25,hyundai / kia,652.38,1
9389073100,"SENSOR ASSY, OIL PRESSURE",0.057,0.156,hyundai / kia,311.26,1
9434072411,"SENSOR ASSY, SPEED",0.073,0.198,hyundai / kia,1803.08,1
944302P000,"SENSOR ASSY, FUEL ",0.116,0.315,hyundai / kia,2529.35,1
944307A500,"SENSOR ASSY, OIL PRESSURE",0.132,0.36,hyundai / kia,6813.05,1
944602E200,"SENSOR ASSY, FUEL LEVEL",0.044,0.2,hyundai / kia,1770.86,1
944602E250,"SENSOR ASSY, ABS",0.086,0.234,hyundai / kia,1770.86,1
94460C5150,"SENSOR ASSY, FUEL LEVEL",0.109,0.495,hyundai / kia,1799.94,1
946008A500,"SENSOR ASSY, SPEED",0.072,0.195,hyundai / kia,2038.1,1
9465072401,"SENSOR ASSY, TEMPERATURE",0.039,0.105,hyundai / kia,800.93,1
9465084000,"SENSOR ASSY, TEMPERATURE",0.045,0.123,hyundai / kia,910.19,1
9467072110,"SENSOR ASSY, TEMPERATURE",0.066,0.18,hyundai / kia,943.99,1
9475021030,"SENSOR ASSY, OIL PRESSURE",0.051,0.138,hyundai / kia,437.8,1
95670D3000,"SENSOR ASSY, ABS",0.106,0.288,hyundai / kia,3503.99,1
95671D3000,"SENSOR ASSY, ABS",0.098,0.267,hyundai / kia,3503.99,1
956802D050,"SENSOR ASSY, ABS",0.117,0.318,hyundai / kia,4739.58,1
956802D150,"SENSOR ASSY, ABS",0.156,0.426,hyundai / kia,4749.01,1
956812S300,"SENSOR ASSY, ABS",0.157,0.429,hyundai / kia,3650.18,1
957101R000,"SENSOR ASSY, ULTRASONIC",0.028,0.075,hyundai / kia,1718.98,1
959301R000,"SENSOR ASSY, AIR BAG",0.046,0.126,hyundai / kia,4040.04,1
964204A600,"SENSOR ASSY, SPEED",0.048,0.132,hyundai / kia,1839.24,1
969853X000,"CLIP, PLASTIC",0.007,0.018,hyundai / kia,635.87,1
97133C5000,"FILTER ASSY, CABIN AIR",0.166,0.453,hyundai / kia,869.32,1
971532E200,"PLUG, PLASTIC",0.01,0.027,hyundai / kia,72.31,1
973112E700,RUBBER TUBE,0.156,0.71,hyundai / kia,1922.56,1
973112J010,RUBBER TUBE,0.091,0.415,hyundai / kia,2189.8,1
973113E000,"HOSE ASSY, WINDSHIELD WASHER",0.143,0.65,hyundai / kia,486.53,1
973114U100,RUBBER TUBE,0.176,0.8,hyundai / kia,1094.9,1
973122E700,RUBBER TUBE,0.193,0.875,hyundai / kia,2068.75,1
973123E000,RUBBER TUBE,0.347,1.575,hyundai / kia,1070.53,1
974203K000QD,"REGISTER ASSY, INSTRUMENT PANEL",0.253,1.15,hyundai / kia,1446.24,1
974604A000FG,"REGISTER ASSY, INSTRUMENT PANEL",0.156,0.71,hyundai / kia,127.33,1
976062Y001,"RADIATOR ASSY, A/C ",2.398,6.54,hyundai / kia,16084.7,1
976063X601,"RADIATOR ASSY, A/C ",3.718,10.14,hyundai / kia,17277.07,1
977623X000,FERROUS PIPE,0.277,15.0,hyundai / kia,1414.01,1
981308D120,WIPER BLADE ASSY,0.286,1.3,hyundai / kia,1421.09,1
983501J000,WIPER BLADE ASSY,0.253,1.15,hyundai / kia,1265.46,1
9835028020,WIPER BLADE ASSY,0.11,0.5,hyundai / kia,292.39,1
983503J050,WIPER BLADE ASSY,0.257,1.17,hyundai / kia,1971.29,1
983503K050,WIPER BLADE ASSY,0.205,0.93,hyundai / kia,1654.53,1
98350C5600,WIPER BLADE ASSY,0.275,1.25,hyundai / kia,1827.45,1
983511R000,GASKET RUBBER SEAL,0.07,0.192,hyundai / kia,301.04,1
983602M010,WIPER BLADE ASSY,0.178,0.81,hyundai / kia,1360.57,1
986111G201,"RESERVOIR ASSY, WINDSHIELD",0.411,3.74,hyundai / kia,606.79,1
986111V000,"RESERVOIR ASSY, COOLANT ",0.496,1.0,hyundai / kia,233.44,1
986202W500,"RESERVOIR ASSY, WINDSHIELD",0.861,7.83,hyundai / kia,1436.02,1
986803M000,"PLUG, PLASTIC",0.035,0.096,hyundai / kia,1450.96,1
98681C5000,"PLUG, PLASTIC",0.03,0.081,hyundai / kia,388.28,1
988202E000,WIPER BLADE ASSY,0.066,0.3,hyundai / kia,466.88,1
988203J000,WIPER BLADE ASSY,0.088,0.4,hyundai / kia,1004.51,1
988501H000,GASKET RUBBER SEAL,0.066,0.18,hyundai / kia,466.88,1
98850S1000,WIPER BLADE ASSY,0.058,0.265,hyundai / kia,892.11,1
9929857MC0,GASKET RUBBER SEAL,0.001,0.003,hyundai / kia,184.71,1
99310M6100UD,"SENSOR ASSY, ULTRASONIC",0.029,0.078,hyundai / kia,2978.15,1
993128DMB0,FERROUS PIPE,0.228,15.0,hyundai / kia,4399.24,1
C1C79AC001,"FILTER ASSY, CABIN AIR",0.252,0.687,hyundai / kia,875.6,1
KK13768865A,"CLIP, PLASTIC",0.001,0.003,hyundai / kia,7.86,1
MDX5250628A,"CLIP, PLASTIC",0.001,0.003,hyundai / kia,109.25,1
MDX5250943A,"CLIP, PLASTIC",0.001,0.003,hyundai / kia,4.72,1
MFU6019335A,GASKET RUBBER SEAL,0.033,0.09,hyundai / kia,117.11,1
1573,LIGHT BULB,0.012,0.11,flosser,17.29,1
034115427B,GASKET RUBBER SEAL,0.011,0.03,vag,311.26,1
03F129717C,"GASKET, RUBBER",0.019,0.051,vag,596.57,1
04L131547S,"GASKET, RUBBER",0.006,0.015,vag,697.18,1
059117070B,GASKET RUBBER SEAL,0.01,0.027,vag,744.34,1
059919501A,"SENSOR ASSY, TEMPERATURE",0.024,0.066,vag,1845.53,1
066109091A,"GASKET, M/T OIL PAN",0.011,0.03,vag,437.8,1
06A103033A,RUBBER TUBE,0.022,0.1,vag,598.93,1
06F103212D,RUBBER TUBE,0.044,0.2,vag,2075.83,1
06H121119F,GASKET RUBBER SEAL,0.01,0.027,vag,227.94,1
06H145735G,FERROUS PIPE,0.143,15.0,vag,6014.47,1
06K115610M,"TUBE ASSY, PLASTIC",0.062,0.168,vag,3228.1,1
06L103801,"PLUG, PLASTIC",0.006,0.015,vag,287.68,1
06L103801D,"PLUG, PLASTIC",0.011,0.03,vag,319.12,1
070127511C,"HOSE ASSY, WINDSHIELD WASHER",0.132,0.6,vag,4987.96,1
070957147,"SENSOR ASSY, CRANKSHAFT POSITION",0.111,0.303,vag,7437.13,1
09G321181A,GASKET RUBBER SEAL,0.004,0.012,vag,971.5,1
10724486,"GASKET, EXHAUST PIPE PARONITE",0.01,0.027,vag,31.44,1
11628576287,"GASKET, EXHAUST MANIFOLD",0.006,0.015,vag,448.02,1
1HM803436,FENDER ASSY,12.98,15.0,vag,2720.35,1
1J0971615S,"PLUG, PLASTIC",0.011,0.03,vag,546.27,1
1J6853679EGQF,"PLUG, PLASTIC",0.011,0.03,vag,1674.18,1
1JM962103,SWITCH ASSY,0.059,0.27,vag,4538.36,1
1K08633309B9,"GASKET, RUBBER",0.036,0.099,vag,881.89,1
1L0807634,"MOULDING ASSY, PLASTIC",0.119,0.54,vag,1166.42,1
1P0805588D,"PANEL ASSY, MOUNTING RADIATOR",4.73,30.0,vag,7924.45,1
1T0857489,"GASKET, RUBBER",0.001,0.003,vag,305.75,1
1Z0807368C,"COVER ASSY, PLASTIC",0.11,0.5,vag,486.53,1
1Z1858415HN77,"PLUG, PLASTIC",0.044,0.12,vag,192.57,1
1Z9867501B2AV,"PANEL ASSY, HEADLINING ROOF",13.123,122.0,vag,32873.66,1
2E0821817,"CLIP, PLASTIC",0.002,0.006,vag,59.74,1
2H0121051F,RUBBER TUBE,0.123,0.56,vag,24333.77,1
2K58374789B9,"MOULDING ASSY, METAL",0.187,5.0,vag,2235.38,1
2N0301047E,"TUBE ASSY, PLASTIC",0.045,0.123,vag,2779.3,1
3B0122291B,"TUBE ASSY, PLASTIC",0.031,0.084,vag,1033.59,1
3B1819417C,"COVER ASSY, PLASTIC",1.474,6.7,vag,1576.72,1
3C0867333,"CLIP, PLASTIC",0.001,0.003,vag,47.95,1
3T5807521E,SPOILER ASSY,2.409,9.0,vag,4053.4,1
3V0905217AWHS,SWITCH ASSY,0.018,0.08,vag,2744.71,1
431616823B,"CLIP, PLASTIC",0.025,0.069,vag,112.4,1
4G0512135C,"PLUG, PLASTIC",0.022,0.06,vag,161.13,1
4G8807647D9B9,"GRILLE ASSY, RADIATOR",0.429,10.0,vag,6192.11,1
4K0133838S,AIR INTAKE CLEANER ASSY,2.233,3.5,vag,10440.44,1
4KE821021C,FENDER ASSY,2.321,15.0,vag,40196.83,1
4L0853742,"EMBLEM NAME PLATE, PLASTIC",0.045,0.123,vag,1572.79,1
4M0145683H,"TUBE ASSY, PLASTIC",0.158,0.432,vag,6395.68,1
4M0825206J,"COVER ASSY, FENDER SPLASH SHIELD",0.583,2.65,vag,6868.85,1
5658075219B9,BUMBER COVER ASSY ,4.95,25.0,vag,8796.91,1
566819416A9B9,"COVER ASSY, PLASTIC",0.748,3.4,vag,1721.34,1
57A121283,"COVER ASSY, PLASTIC",0.268,1.22,vag,523.48,1
57A819701ALZB,"GRILLE ASSY, RADIATOR",0.222,10.0,vag,2025.52,1
